SessionID,UserID,Platform,SessionDuration,PagesVisited,PurchaseMade,SessionStartTime
4374,2950,MobileApp,347.09,4.0,1,2021-06-04 00:53:00
4375,517,Website,985.35,7.0,0,2021-06-04 00:54:00
4376,2617,Website,330.0,3.0,1,2021-06-04 00:55:00
4377,1948,MobileApp,677.96,7.0,0,2021-06-04 00:56:00
4378,2894,MobileApp,436.91,4.0,0,2021-06-04 00:57:00
4379,2166,MobileApp,333.93,5.0,0,2021-06-04 00:58:00
4380,888,Website,221.08,6.0,1,2021-06-04 00:59:00
4381,1342,Website,318.16,7.0,1,2021-06-04 01:00:00
4382,50,Website,520.28,4.0,1,2021-06-04 01:01:00
4383,19,MobileApp,106.35,3.0,1,2021-06-04 01:02:00
4384,726,Website,,,0,2021-06-04 01:03:00
4385,2245,MobileApp,665.53,1.0,0,2021-06-04 01:04:00
4386,1474,Website,152.67,5.0,1,2021-06-04 01:05:00
4387,2607,Website,482.69,7.0,0,2021-06-04 01:06:00
4388,452,Website,800.11,5.0,0,2021-06-04 01:07:00
4389,2337,MobileApp,,,0,2021-06-04 01:08:00
4390,1165,MobileApp,81.0,2.0,0,2021-06-04 01:09:00
4391,1108,,500.81,5.0,0,2021-06-04 01:10:00
4392,2439,Website,1460.02,4.0,0,2021-06-04 01:11:00
4393,215,Website,1189.79,6.0,0,2021-06-04 01:12:00
4394,1550,Website,119.96,2.0,0,2021-06-04 01:13:00
4395,2263,MobileApp,576.91,3.0,0,2021-06-04 01:14:00
4396,128,Website,280.5,4.0,1,2021-06-04 01:15:00
4397,1846,Website,287.82,8.0,0,2021-06-04 01:16:00
4398,760,Website,309.61,9.0,0,2021-06-04 01:17:00
4399,2452,Website,787.57,5.0,0,2021-06-04 01:18:00
4400,1816,Website,621.42,10.0,0,2021-06-04 01:19:00
4401,2386,Website,619.98,5.0,0,2021-06-04 01:20:00
4402,2879,Website,597.63,4.0,0,2021-06-04 01:21:00
4403,2762,Website,230.55,10.0,0,2021-06-04 01:22:00
4404,361,MobileApp,205.41,9.0,1,2021-06-04 01:23:00
4405,569,MobileApp,169.37,7.0,0,2021-06-04 01:24:00
4406,1416,Website,443.64,9.0,0,2021-06-04 01:25:00
4407,2266,MobileApp,,,0,2021-06-04 01:26:00
4408,1598,Website,609.12,6.0,0,2021-06-04 01:27:00
4409,1693,Website,1292.33,6.0,1,2021-06-04 01:28:00
4410,202,MobileApp,641.05,0.0,0,2021-06-04 01:29:00
4411,2065,MobileApp,697.87,3.0,1,2021-06-04 01:30:00
4412,2370,MobileApp,267.38,3.0,0,2021-06-04 01:31:00
4413,518,Website,339.25,4.0,0,2021-06-04 01:32:00
4414,1349,MobileApp,431.65,5.0,1,2021-06-04 01:33:00
4415,1436,Website,416.31,4.0,0,2021-06-04 01:34:00
4416,1342,Website,611.52,4.0,1,2021-06-04 01:35:00
4417,681,Website,1206.49,2.0,0,2021-06-04 01:36:00
4418,1989,MobileApp,423.71,8.0,1,2021-06-04 01:37:00
4419,1492,Website,1030.78,4.0,0,2021-06-04 01:38:00
4420,425,MobileApp,474.48,4.0,0,2021-06-04 01:39:00
4421,1969,MobileApp,145.19,2.0,0,2021-06-04 01:40:00
4422,1713,Website,517.64,9.0,0,2021-06-04 01:41:00
4423,2435,MobileApp,546.2,3.0,0,2021-06-04 01:42:00
4424,778,MobileApp,,,1,2021-06-04 01:43:00
4425,2146,Website,1120.94,4.0,1,2021-06-04 01:44:00
4426,1827,Website,714.93,5.0,0,2021-06-04 01:45:00
4427,208,MobileApp,907.35,7.0,0,2021-06-04 01:46:00
4428,1538,Website,942.41,7.0,1,2021-06-04 01:47:00
4429,1660,MobileApp,219.24,8.0,0,2021-06-04 01:48:00
4430,2634,Website,944.7,5.0,1,2021-06-04 01:49:00
4431,2214,Website,101.83,5.0,1,2021-06-04 01:50:00
4432,22,MobileApp,492.22,6.0,0,2021-06-04 01:51:00
4433,154,MobileApp,330.85,8.0,1,2021-06-04 01:52:00
4434,1963,Website,152.26,9.0,0,2021-06-04 01:53:00
4435,219,MobileApp,694.71,12.0,1,2021-06-04 01:54:00
4436,669,Website,764.34,6.0,1,2021-06-04 01:55:00
4437,1519,MobileApp,212.08,3.0,1,2021-06-04 01:56:00
4438,2278,MobileApp,472.53,8.0,0,2021-06-04 01:57:00
4439,2068,Website,672.79,5.0,0,2021-06-04 01:58:00
4440,2601,Website,46.75,5.0,0,2021-06-04 01:59:00
4441,950,Website,747.67,3.0,0,2021-06-04 02:00:00
4442,2196,Website,183.47,6.0,0,2021-06-04 02:01:00
4443,403,Website,192.79,4.0,0,2021-06-04 02:02:00
4444,596,MobileApp,738.85,4.0,0,2021-06-04 02:03:00
4445,2415,Website,179.36,5.0,0,2021-06-04 02:04:00
4446,1438,MobileApp,952.04,4.0,0,2021-06-04 02:05:00
4447,2850,MobileApp,389.19,8.0,0,2021-06-04 02:06:00
4448,2966,MobileApp,303.73,8.0,0,2021-06-04 02:07:00
4449,1158,Website,832.61,4.0,0,2021-06-04 02:08:00
4450,1743,Website,480.4,4.0,0,2021-06-04 02:09:00
4451,1307,MobileApp,527.11,3.0,1,2021-06-04 02:10:00
4452,73,Website,157.94,3.0,0,2021-06-04 02:11:00
4453,481,MobileApp,1635.01,1.0,1,2021-06-04 02:12:00
4454,560,Website,1346.85,2.0,0,2021-06-04 02:13:00
4455,745,MobileApp,496.97,3.0,0,2021-06-04 02:14:00
4456,1467,MobileApp,345.26,7.0,0,2021-06-04 02:15:00
4457,100,MobileApp,640.54,7.0,0,2021-06-04 02:16:00
4458,1083,Website,109.76,4.0,0,2021-06-04 02:17:00
4459,2556,Website,590.87,2.0,0,2021-06-04 02:18:00
4460,2306,MobileApp,26.57,3.0,1,2021-06-04 02:19:00
4461,413,Website,369.33,5.0,0,2021-06-04 02:20:00
4462,1089,Website,166.91,4.0,0,2021-06-04 02:21:00
4463,2643,MobileApp,751.74,3.0,0,2021-06-04 02:22:00
4464,1178,MobileApp,289.14,9.0,0,2021-06-04 02:23:00
4465,2009,Website,144.11,3.0,0,2021-06-04 02:24:00
4466,2314,MobileApp,965.23,3.0,0,2021-06-04 02:25:00
4467,821,MobileApp,3226.3,4.0,0,2021-06-04 02:26:00
4468,662,Website,436.57,1.0,0,2021-06-04 02:27:00
4469,2995,MobileApp,,,0,2021-06-04 02:28:00
4470,560,MobileApp,249.26,6.0,0,2021-06-04 02:29:00
4471,2965,,301.36,3.0,0,2021-06-04 02:30:00
4472,2939,Website,1215.68,1.0,0,2021-06-04 02:31:00
4473,1272,MobileApp,715.61,8.0,0,2021-06-04 02:32:00
4474,1814,Website,725.89,6.0,1,2021-06-04 02:33:00
4475,2916,Website,271.43,7.0,0,2021-06-04 02:34:00
4476,610,MobileApp,207.83,3.0,1,2021-06-04 02:35:00
4477,2462,Website,1379.21,4.0,1,2021-06-04 02:36:00
4478,25,Website,437.73,8.0,0,2021-06-04 02:37:00
4479,2029,Website,,,1,2021-06-04 02:38:00
4480,284,Website,224.63,5.0,1,2021-06-04 02:39:00
4481,1473,MobileApp,74.58,4.0,0,2021-06-04 02:40:00
4482,2929,Website,368.36,7.0,1,2021-06-04 02:41:00
4483,301,MobileApp,1399.54,2.0,0,2021-06-04 02:42:00
4484,1092,Website,641.26,13.0,0,2021-06-04 02:43:00
4485,1031,MobileApp,636.09,7.0,0,2021-06-04 02:44:00
4486,817,MobileApp,347.25,9.0,1,2021-06-04 02:45:00
4487,83,Website,445.49,8.0,0,2021-06-04 02:46:00
4488,1921,MobileApp,,,1,2021-06-04 02:47:00
4489,2094,MobileApp,572.35,3.0,0,2021-06-04 02:48:00
4490,618,MobileApp,150.23,4.0,0,2021-06-04 02:49:00
4491,2976,Website,1076.62,4.0,1,2021-06-04 02:50:00
4492,2310,MobileApp,728.33,4.0,1,2021-06-04 02:51:00
4493,176,Website,527.68,7.0,1,2021-06-04 02:52:00
4494,1190,Website,853.45,1.0,0,2021-06-04 02:53:00
4495,2705,MobileApp,987.01,8.0,0,2021-06-04 02:54:00
4496,842,Website,,,0,2021-06-04 02:55:00
4497,370,MobileApp,886.89,6.0,1,2021-06-04 02:56:00
4498,1819,MobileApp,301.88,5.0,1,2021-06-04 02:57:00
4499,2102,MobileApp,459.0,2.0,0,2021-06-04 02:58:00
4500,690,Website,953.97,5.0,0,2021-06-04 02:59:00
4501,1780,,391.45,7.0,0,2021-06-04 03:00:00
4502,1365,MobileApp,816.4,1.0,0,2021-06-04 03:01:00
4503,1433,Website,281.55,6.0,0,2021-06-04 03:02:00
4504,367,Website,250.64,9.0,0,2021-06-04 03:03:00
4505,644,MobileApp,578.89,7.0,1,2021-06-04 03:04:00
4506,2427,MobileApp,1203.64,4.0,0,2021-06-04 03:05:00
4507,73,MobileApp,,,1,2021-06-04 03:06:00
4508,2963,MobileApp,541.35,4.0,1,2021-06-04 03:07:00
4509,1272,Website,728.53,7.0,1,2021-06-04 03:08:00
4510,860,Website,623.64,4.0,0,2021-06-04 03:09:00
4511,43,Website,253.82,1.0,0,2021-06-04 03:10:00
4512,2425,MobileApp,404.01,5.0,0,2021-06-04 03:11:00
4513,1065,Website,152.9,4.0,0,2021-06-04 03:12:00
4514,2218,Website,640.31,4.0,1,2021-06-04 03:13:00
4515,2260,Website,991.8,3.0,0,2021-06-04 03:14:00
4516,1517,MobileApp,1097.01,7.0,0,2021-06-04 03:15:00
4517,2087,MobileApp,378.77,3.0,1,2021-06-04 03:16:00
4518,369,Website,240.58,4.0,0,2021-06-04 03:17:00
4519,2805,MobileApp,669.99,5.0,0,2021-06-04 03:18:00
4520,151,Website,142.76,8.0,0,2021-06-04 03:19:00
4521,1135,Website,109.9,7.0,0,2021-06-04 03:20:00
4522,1504,Website,770.39,6.0,1,2021-06-04 03:21:00
4523,1460,Website,531.17,8.0,0,2021-06-04 03:22:00
4524,1071,Website,692.3,5.0,1,2021-06-04 03:23:00
4525,1024,MobileApp,132.61,3.0,1,2021-06-04 03:24:00
4526,1599,MobileApp,1508.33,3.0,0,2021-06-04 03:25:00
4527,2785,MobileApp,126.45,1.0,0,2021-06-04 03:26:00
4528,2041,MobileApp,1187.01,6.0,1,2021-06-04 03:27:00
4529,1390,MobileApp,1202.92,9.0,0,2021-06-04 03:28:00
4530,69,Website,940.99,5.0,0,2021-06-04 03:29:00
4531,2347,MobileApp,730.62,5.0,0,2021-06-04 03:30:00
4532,944,MobileApp,655.26,4.0,0,2021-06-04 03:31:00
4533,802,MobileApp,181.32,6.0,1,2021-06-04 03:32:00
4534,2344,Website,,,0,2021-06-04 03:33:00
4535,2251,Website,355.19,6.0,0,2021-06-04 03:34:00
4536,61,MobileApp,521.49,4.0,1,2021-06-04 03:35:00
4537,946,MobileApp,371.21,2.0,0,2021-06-04 03:36:00
4538,1338,Website,425.16,1.0,0,2021-06-04 03:37:00
4539,1185,MobileApp,180.56,1.0,1,2021-06-04 03:38:00
4540,331,Website,1285.63,5.0,0,2021-06-04 03:39:00
4541,1552,MobileApp,598.39,4.0,0,2021-06-04 03:40:00
4542,338,Website,1497.69,6.0,0,2021-06-04 03:41:00
4543,1630,Website,138.85,6.0,1,2021-06-04 03:42:00
4544,1328,Website,151.43,4.0,0,2021-06-04 03:43:00
4545,1527,Website,971.21,5.0,0,2021-06-04 03:44:00
4546,1674,Website,347.28,8.0,0,2021-06-04 03:45:00
4547,1362,MobileApp,1074.83,3.0,0,2021-06-04 03:46:00
4548,1574,MobileApp,883.64,4.0,1,2021-06-04 03:47:00
4549,2687,Website,447.29,1.0,0,2021-06-04 03:48:00
4550,275,MobileApp,203.56,7.0,0,2021-06-04 03:49:00
4551,1188,Website,218.38,6.0,0,2021-06-04 03:50:00
4552,2367,Website,282.79,5.0,1,2021-06-04 03:51:00
4553,2637,Website,505.28,3.0,0,2021-06-04 03:52:00
4554,2552,Website,,,0,2021-06-04 03:53:00
4555,2435,MobileApp,210.28,5.0,0,2021-06-04 03:54:00
4556,1994,Website,238.33,6.0,1,2021-06-04 03:55:00
4557,870,MobileApp,221.42,5.0,0,2021-06-04 03:56:00
4558,2881,MobileApp,2061.28,9.0,0,2021-06-04 03:57:00
4559,1015,MobileApp,321.7,3.0,0,2021-06-04 03:58:00
4560,1912,MobileApp,630.66,7.0,0,2021-06-04 03:59:00
4561,603,MobileApp,924.97,5.0,0,2021-06-04 04:00:00
4562,1800,MobileApp,241.44,6.0,1,2021-06-04 04:01:00
4563,691,MobileApp,701.4,4.0,0,2021-06-04 04:02:00
4564,494,Website,695.94,8.0,0,2021-06-04 04:03:00
4565,490,MobileApp,209.51,9.0,0,2021-06-04 04:04:00
4566,2769,MobileApp,322.67,4.0,0,2021-06-04 04:05:00
4567,2557,MobileApp,,,0,2021-06-04 04:06:00
4568,390,Website,418.72,2.0,1,2021-06-04 04:07:00
4569,295,Website,1002.34,6.0,0,2021-06-04 04:08:00
4570,1393,Website,148.38,5.0,0,2021-06-04 04:09:00
4571,2844,MobileApp,1072.19,2.0,0,2021-06-04 04:10:00
4572,2913,Website,444.36,4.0,0,2021-06-04 04:11:00
4573,1718,Website,379.38,4.0,0,2021-06-04 04:12:00
4574,2597,Website,753.9,3.0,1,2021-06-04 04:13:00
4575,649,Website,398.7,10.0,0,2021-06-04 04:14:00
4576,1874,Website,534.04,5.0,0,2021-06-04 04:15:00
4577,568,MobileApp,868.63,5.0,1,2021-06-04 04:16:00
4578,2901,Website,618.0,6.0,0,2021-06-04 04:17:00
4579,2818,MobileApp,946.83,2.0,1,2021-06-04 04:18:00
4580,445,MobileApp,364.88,4.0,1,2021-06-04 04:19:00
4581,363,MobileApp,625.6,0.0,1,2021-06-04 04:20:00
4582,2171,MobileApp,1334.39,8.0,0,2021-06-04 04:21:00
4583,1212,MobileApp,112.86,5.0,0,2021-06-04 04:22:00
4584,742,Website,651.53,4.0,1,2021-06-04 04:23:00
4585,2042,,827.49,5.0,1,2021-06-04 04:24:00
4586,680,Website,1246.62,5.0,0,2021-06-04 04:25:00
4587,2468,Website,639.08,2.0,1,2021-06-04 04:26:00
4588,1643,Website,703.91,5.0,1,2021-06-04 04:27:00
4589,1573,Website,289.85,4.0,0,2021-06-04 04:28:00
4590,1359,Website,1112.87,3.0,0,2021-06-04 04:29:00
4591,2140,MobileApp,764.81,2.0,0,2021-06-04 04:30:00
4592,63,MobileApp,279.76,3.0,0,2021-06-04 04:31:00
4593,2560,MobileApp,251.14,3.0,0,2021-06-04 04:32:00
4594,1163,Website,,,1,2021-06-04 04:33:00
4595,1229,MobileApp,508.32,4.0,0,2021-06-04 04:34:00
4596,2820,Website,465.11,3.0,0,2021-06-04 04:35:00
4597,256,Website,482.3,3.0,1,2021-06-04 04:36:00
4598,135,MobileApp,,,0,2021-06-04 04:37:00
4599,875,MobileApp,480.83,8.0,0,2021-06-04 04:38:00
4600,822,Website,967.85,5.0,0,2021-06-04 04:39:00
4601,2136,MobileApp,756.44,3.0,0,2021-06-04 04:40:00
4602,823,MobileApp,131.95,4.0,1,2021-06-04 04:41:00
4603,974,MobileApp,1036.84,4.0,1,2021-06-04 04:42:00
4604,2982,Website,637.54,9.0,1,2021-06-04 04:43:00
4605,1778,Website,206.51,7.0,1,2021-06-04 04:44:00
4606,121,Website,533.89,2.0,0,2021-06-04 04:45:00
4607,1638,Website,278.07,8.0,1,2021-06-04 04:46:00
4608,1365,Website,278.98,6.0,0,2021-06-04 04:47:00
4609,1008,MobileApp,396.35,7.0,1,2021-06-04 04:48:00
4610,925,Website,1031.04,5.0,0,2021-06-04 04:49:00
4611,645,MobileApp,320.6,4.0,0,2021-06-04 04:50:00
4612,2033,Website,786.76,5.0,0,2021-06-04 04:51:00
4613,2762,MobileApp,1838.83,1.0,1,2021-06-04 04:52:00
4614,2908,MobileApp,2440.04,6.0,0,2021-06-04 04:53:00
4615,2069,Website,408.91,7.0,0,2021-06-04 04:54:00
4616,242,MobileApp,178.15,12.0,0,2021-06-04 04:55:00
4617,2503,Website,671.77,10.0,0,2021-06-04 04:56:00
4618,2669,Website,757.68,6.0,0,2021-06-04 04:57:00
4619,2351,Website,986.93,2.0,0,2021-06-04 04:58:00
4620,1620,Website,671.2,4.0,1,2021-06-04 04:59:00
4621,803,MobileApp,160.26,3.0,0,2021-06-04 05:00:00
4622,964,MobileApp,54.69,2.0,0,2021-06-04 05:01:00
4623,69,Website,,,0,2021-06-04 05:02:00
4624,1153,MobileApp,899.62,5.0,0,2021-06-04 05:03:00
4625,196,MobileApp,215.2,5.0,0,2021-06-04 05:04:00
4626,2188,Website,205.06,9.0,0,2021-06-04 05:05:00
4627,2331,Website,1565.23,6.0,1,2021-06-04 05:06:00
4628,2360,Website,994.13,7.0,0,2021-06-04 05:07:00
4629,746,MobileApp,399.83,4.0,0,2021-06-04 05:08:00
4630,1689,Website,249.44,4.0,1,2021-06-04 05:09:00
4631,277,Website,389.84,6.0,0,2021-06-04 05:10:00
4632,61,MobileApp,321.33,5.0,0,2021-06-04 05:11:00
4633,1914,MobileApp,761.63,3.0,0,2021-06-04 05:12:00
4634,2100,Website,590.19,10.0,0,2021-06-04 05:13:00
4635,2201,MobileApp,291.07,7.0,0,2021-06-04 05:14:00
4636,1773,MobileApp,808.31,3.0,1,2021-06-04 05:15:00
4637,1335,Website,263.11,7.0,1,2021-06-04 05:16:00
4638,1838,MobileApp,299.62,4.0,0,2021-06-04 05:17:00
4639,2592,Website,428.88,7.0,0,2021-06-04 05:18:00
4640,567,Website,1005.99,6.0,1,2021-06-04 05:19:00
4641,1572,Website,271.38,13.0,0,2021-06-04 05:20:00
4642,622,Website,884.57,4.0,1,2021-06-04 05:21:00
4643,2026,Website,,,0,2021-06-04 05:22:00
4644,1201,Website,335.66,7.0,1,2021-06-04 05:23:00
4645,314,MobileApp,937.07,2.0,0,2021-06-04 05:24:00
4646,2855,MobileApp,1080.77,6.0,0,2021-06-04 05:25:00
4647,2896,Website,2583.97,5.0,1,2021-06-04 05:26:00
4648,2145,Website,694.34,4.0,0,2021-06-04 05:27:00
4649,2929,MobileApp,443.13,3.0,0,2021-06-04 05:28:00
4650,1237,Website,1331.34,7.0,0,2021-06-04 05:29:00
4651,2877,Website,819.76,5.0,1,2021-06-04 05:30:00
4652,137,MobileApp,773.54,4.0,0,2021-06-04 05:31:00
4653,1030,MobileApp,708.27,6.0,0,2021-06-04 05:32:00
4654,2157,MobileApp,1608.92,1.0,1,2021-06-04 05:33:00
4655,2595,MobileApp,322.23,2.0,1,2021-06-04 05:34:00
4656,662,Website,947.44,3.0,0,2021-06-04 05:35:00
4657,2473,MobileApp,711.06,7.0,0,2021-06-04 05:36:00
4658,2678,Website,1138.95,8.0,0,2021-06-04 05:37:00
4659,2309,Website,305.55,6.0,1,2021-06-04 05:38:00
4660,87,MobileApp,176.03,8.0,0,2021-06-04 05:39:00
4661,2513,MobileApp,1605.95,5.0,0,2021-06-04 05:40:00
4662,2124,Website,102.43,2.0,0,2021-06-04 05:41:00
4663,2519,Website,283.71,10.0,1,2021-06-04 05:42:00
4664,2462,MobileApp,131.37,4.0,0,2021-06-04 05:43:00
4665,2873,MobileApp,1023.03,5.0,1,2021-06-04 05:44:00
4666,2943,MobileApp,220.69,3.0,0,2021-06-04 05:45:00
4667,2774,Website,649.98,8.0,0,2021-06-04 05:46:00
4668,2505,MobileApp,219.05,4.0,0,2021-06-04 05:47:00
4669,1309,MobileApp,164.31,6.0,0,2021-06-04 05:48:00
4670,1701,MobileApp,1526.53,4.0,0,2021-06-04 05:49:00
4671,2701,Website,817.1,4.0,0,2021-06-04 05:50:00
4672,2720,Website,378.22,4.0,0,2021-06-04 05:51:00
4673,495,Website,546.82,6.0,0,2021-06-04 05:52:00
4674,1648,Website,169.46,4.0,0,2021-06-04 05:53:00
4675,1943,Website,1826.45,3.0,0,2021-06-04 05:54:00
4676,1069,MobileApp,274.63,5.0,0,2021-06-04 05:55:00
4677,1425,Website,885.84,3.0,0,2021-06-04 05:56:00
4678,597,MobileApp,137.15,5.0,1,2021-06-04 05:57:00
4679,450,Website,,,0,2021-06-04 05:58:00
4680,485,Website,717.63,5.0,1,2021-06-04 05:59:00
4681,646,MobileApp,492.73,7.0,1,2021-06-04 06:00:00
4682,2668,Website,866.95,5.0,0,2021-06-04 06:01:00
4683,1630,Website,386.17,2.0,0,2021-06-04 06:02:00
4684,662,Website,285.75,7.0,0,2021-06-04 06:03:00
4685,758,MobileApp,512.72,6.0,0,2021-06-04 06:04:00
4686,289,,179.19,2.0,0,2021-06-04 06:05:00
4687,721,MobileApp,185.2,8.0,0,2021-06-04 06:06:00
4688,638,MobileApp,276.3,9.0,0,2021-06-04 06:07:00
4689,2283,Website,1370.81,10.0,0,2021-06-04 06:08:00
4690,2464,MobileApp,,,0,2021-06-04 06:09:00
4691,2986,MobileApp,1959.21,4.0,0,2021-06-04 06:10:00
4692,499,MobileApp,432.17,6.0,0,2021-06-04 06:11:00
4693,634,MobileApp,288.1,6.0,0,2021-06-04 06:12:00
4694,1674,MobileApp,1483.09,5.0,0,2021-06-04 06:13:00
4695,2031,Website,276.16,4.0,1,2021-06-04 06:14:00
4696,115,MobileApp,420.45,7.0,0,2021-06-04 06:15:00
4697,2980,MobileApp,162.66,6.0,0,2021-06-04 06:16:00
4698,674,MobileApp,1196.59,3.0,0,2021-06-04 06:17:00
4699,1737,MobileApp,478.04,4.0,0,2021-06-04 06:18:00
4700,1258,MobileApp,1157.72,5.0,0,2021-06-04 06:19:00
4701,2254,MobileApp,729.86,2.0,1,2021-06-04 06:20:00
4702,2295,Website,467.64,4.0,0,2021-06-04 06:21:00
4703,2806,Website,646.72,4.0,0,2021-06-04 06:22:00
4704,147,,1286.5,4.0,0,2021-06-04 06:23:00
4705,2166,MobileApp,540.58,3.0,1,2021-06-04 06:24:00
4706,412,MobileApp,425.29,2.0,0,2021-06-04 06:25:00
4707,1688,MobileApp,70.04,6.0,0,2021-06-04 06:26:00
4708,2411,MobileApp,706.23,8.0,1,2021-06-04 06:27:00
4709,1533,Website,480.77,6.0,0,2021-06-04 06:28:00
4710,137,Website,1423.71,8.0,0,2021-06-04 06:29:00
4711,19,MobileApp,159.11,2.0,0,2021-06-04 06:30:00
4712,2243,Website,722.6,7.0,1,2021-06-04 06:31:00
4713,2378,MobileApp,113.71,6.0,0,2021-06-04 06:32:00
4714,1960,MobileApp,,,1,2021-06-04 06:33:00
4715,2223,Website,1351.58,8.0,0,2021-06-04 06:34:00
4716,1002,MobileApp,1333.56,4.0,0,2021-06-04 06:35:00
4717,449,MobileApp,697.91,4.0,0,2021-06-04 06:36:00
4718,1949,Website,704.98,4.0,0,2021-06-04 06:37:00
4719,946,Website,959.47,10.0,1,2021-06-04 06:38:00
4720,1378,MobileApp,481.96,3.0,0,2021-06-04 06:39:00
4721,1523,Website,439.01,2.0,1,2021-06-04 06:40:00
4722,141,Website,163.49,8.0,1,2021-06-04 06:41:00
4723,2806,Website,548.37,10.0,1,2021-06-04 06:42:00
4724,1921,Website,179.79,4.0,0,2021-06-04 06:43:00
4725,2978,MobileApp,372.94,4.0,0,2021-06-04 06:44:00
4726,93,Website,1005.94,7.0,0,2021-06-04 06:45:00
4727,239,MobileApp,664.5,4.0,0,2021-06-04 06:46:00
4728,205,Website,261.82,7.0,0,2021-06-04 06:47:00
4729,2608,MobileApp,355.8,3.0,0,2021-06-04 06:48:00
4730,1457,Website,570.83,3.0,0,2021-06-04 06:49:00
4731,245,MobileApp,780.57,3.0,1,2021-06-04 06:50:00
4732,832,Website,233.45,5.0,0,2021-06-04 06:51:00
4733,2973,MobileApp,1224.54,5.0,0,2021-06-04 06:52:00
4734,295,MobileApp,520.48,6.0,1,2021-06-04 06:53:00
4735,2688,MobileApp,228.88,6.0,1,2021-06-04 06:54:00
4736,856,MobileApp,282.79,2.0,0,2021-06-04 06:55:00
4737,2065,Website,1186.43,7.0,0,2021-06-04 06:56:00
4738,71,MobileApp,797.39,4.0,1,2021-06-04 06:57:00
4739,1293,Website,1033.83,2.0,0,2021-06-04 06:58:00
4740,1349,MobileApp,679.32,7.0,1,2021-06-04 06:59:00
4741,305,MobileApp,239.16,8.0,0,2021-06-04 07:00:00
4742,1031,MobileApp,1209.08,6.0,0,2021-06-04 07:01:00
4743,1338,Website,211.55,11.0,1,2021-06-04 07:02:00
4744,817,Website,556.36,7.0,0,2021-06-04 07:03:00
4745,1127,Website,,,0,2021-06-04 07:04:00
4746,821,Website,,,0,2021-06-04 07:05:00
4747,193,Website,392.31,3.0,0,2021-06-04 07:06:00
4748,1777,Website,201.69,6.0,0,2021-06-04 07:07:00
4749,529,,272.56,4.0,1,2021-06-04 07:08:00
4750,2219,MobileApp,621.64,4.0,0,2021-06-04 07:09:00
4751,251,MobileApp,337.71,6.0,0,2021-06-04 07:10:00
4752,1789,Website,2978.53,2.0,0,2021-06-04 07:11:00
4753,2589,MobileApp,829.91,7.0,0,2021-06-04 07:12:00
4754,2027,MobileApp,879.96,9.0,0,2021-06-04 07:13:00
4755,2464,MobileApp,1047.57,6.0,0,2021-06-04 07:14:00
4756,2842,Website,705.0,7.0,0,2021-06-04 07:15:00
4757,1404,MobileApp,291.44,5.0,0,2021-06-04 07:16:00
4758,1168,,873.05,3.0,0,2021-06-04 07:17:00
4759,2073,Website,413.05,5.0,0,2021-06-04 07:18:00
4760,2716,MobileApp,171.78,4.0,0,2021-06-04 07:19:00
4761,1097,Website,750.63,6.0,0,2021-06-04 07:20:00
4762,2680,Website,690.99,3.0,0,2021-06-04 07:21:00
4763,1848,MobileApp,885.6,5.0,0,2021-06-04 07:22:00
4764,505,Website,479.78,5.0,0,2021-06-04 07:23:00
4765,1622,Website,964.64,5.0,0,2021-06-04 07:24:00
4766,2384,Website,216.77,2.0,0,2021-06-04 07:25:00
4767,2473,MobileApp,113.7,1.0,1,2021-06-04 07:26:00
4768,2547,Website,556.42,6.0,1,2021-06-04 07:27:00
4769,1388,MobileApp,340.29,5.0,1,2021-06-04 07:28:00
4770,2995,Website,255.42,7.0,0,2021-06-04 07:29:00
4771,2678,MobileApp,430.02,2.0,0,2021-06-04 07:30:00
4772,1223,,789.16,3.0,0,2021-06-04 07:31:00
4773,718,Website,24.38,3.0,0,2021-06-04 07:32:00
4774,339,Website,380.98,9.0,0,2021-06-04 07:33:00
4775,659,Website,1456.83,7.0,0,2021-06-04 07:34:00
4776,962,MobileApp,150.91,6.0,0,2021-06-04 07:35:00
4777,429,Website,321.02,5.0,0,2021-06-04 07:36:00
4778,899,Website,1167.68,1.0,1,2021-06-04 07:37:00
4779,139,Website,455.55,3.0,1,2021-06-04 07:38:00
4780,2990,Website,609.55,5.0,1,2021-06-04 07:39:00
4781,542,Website,388.05,10.0,0,2021-06-04 07:40:00
4782,2105,MobileApp,1234.88,3.0,0,2021-06-04 07:41:00
4783,1256,MobileApp,303.08,5.0,1,2021-06-04 07:42:00
4784,2706,Website,542.66,4.0,1,2021-06-04 07:43:00
4785,2483,MobileApp,,,0,2021-06-04 07:44:00
4786,384,MobileApp,262.25,3.0,1,2021-06-04 07:45:00
4787,2608,MobileApp,139.16,2.0,0,2021-06-04 07:46:00
4788,194,MobileApp,55.52,5.0,0,2021-06-04 07:47:00
4789,2582,MobileApp,787.42,3.0,0,2021-06-04 07:48:00
4790,2566,MobileApp,196.8,6.0,0,2021-06-04 07:49:00
4791,2764,MobileApp,693.49,5.0,1,2021-06-04 07:50:00
4792,2799,Website,667.38,2.0,0,2021-06-04 07:51:00
4793,2233,Website,183.61,8.0,0,2021-06-04 07:52:00
4794,1896,Website,578.21,5.0,1,2021-06-04 07:53:00
4795,2340,MobileApp,1805.94,4.0,1,2021-06-04 07:54:00
4796,732,Website,816.61,3.0,0,2021-06-04 07:55:00
4797,2164,MobileApp,2739.94,1.0,0,2021-06-04 07:56:00
