Tenure,Monthly_Charges,Service_Type,Churn
10,76.63,Phone,No
24,82.68,Phone,No
50,101.87,Multiple,No
68,81.45,Multiple,No
43,70.51,Multiple,No
37,89.59,Phone,Yes
45,33.2,Phone,Yes
54,39.83,Internet,No
43,41.29,Phone,Yes
68,68.32,Internet,No
37,108.46,Internet,Yes
41,87.9,Internet,Yes
1,117.54,Multiple,No
16,33.59,Phone,No
37,94.98,Multiple,No
37,58.28,Internet,No
7,32.1,Internet,No
40,104.33,Multiple,Yes
51,44.64,Multiple,No
64,49.27,Multiple,No
22,60.64,Multiple,Yes
43,100.95,Internet,No
62,86.21,Internet,No
54,53.84,Multiple,Yes
27,45.16,Phone,No
29,39.86,Internet,No
16,43.48,Internet,No
11,108.13,Multiple,No
21,113.04,Phone,No
9,117.12,Multiple,No
27,105.13,Multiple,No
23,109.87,Phone,No
51,103.45,Internet,No
3,116.23,Multiple,No
16,106.11,Multiple,Yes
8,71.58,Phone,Yes
42,59.09,Phone,Yes
35,82.58,Phone,No
71,84.74,Multiple,No
48,81.74,Multiple,No
54,93.61,Multiple,Yes
36,92.91,Phone,No
6,37.85,Internet,No
71,55.7,Multiple,No
12,110.09,Multiple,No
59,83.1,Internet,No
65,59.57,Multiple,No
50,106.54,Phone,Yes
43,52.41,Internet,No
43,66.83,Multiple,Yes
49,54.86,Multiple,No
55,108.42,Multiple,No
50,95.55,Multiple,Yes
21,71.42,Internet,No
13,113.91,Phone,No
42,113.47,Multiple,No
15,94.04,Internet,No
50,110.28,Multiple,No
1,94.75,Internet,No
51,86.54,Multiple,No
34,67.87,Multiple,No
42,54.61,Multiple,Yes
62,35.42,Multiple,No
32,102.08,Internet,No
61,40.99,Internet,No
54,66.93,Multiple,No
58,51.12,Multiple,No
24,70.92,Multiple,No
27,58.35,Internet,No
21,104.67,Internet,No
18,118.04,Multiple,No
55,114.74,Multiple,No
68,86.01,Internet,Yes
47,118.13,Internet,Yes
54,66.07,Phone,Yes
18,77.02,Internet,No
64,53.12,Phone,No
49,110.82,Internet,No
35,46.17,Multiple,No
39,84.94,Multiple,No
58,101.95,Internet,No
57,83.59,Phone,Yes
6,37.09,Internet,Yes
20,85.03,Multiple,No
50,99.04,Internet,No
9,46.9,Phone,No
14,96.33,Phone,No
23,109.07,Internet,No
48,118.78,Phone,No
56,66.91,Phone,Yes
40,32.26,Multiple,No
69,67.72,Multiple,Yes
39,89.42,Phone,Yes
43,110.22,Internet,No
31,114.43,Internet,No
70,111.86,Phone,No
3,89.22,Multiple,No
4,91.43,Internet,No
27,30.21,Internet,No
27,62.74,Phone,Yes
47,111.62,Internet,No
60,92.07,Multiple,No
36,72.11,Multiple,No
46,39.38,Multiple,No
61,52.17,Multiple,No
42,79.94,Internet,Yes
7,110.78,Phone,No
30,38.62,Multiple,Yes
50,43.84,Multiple,No
47,88.95,Phone,Yes
40,56.47,Internet,No
5,45.27,Phone,No
70,46.06,Multiple,No
58,74.34,Multiple,No
44,82.54,Multiple,No
71,111.39,Phone,No
32,77.68,Multiple,No
40,92.21,Phone,No
57,46.26,Phone,No
11,94.21,Phone,No
40,88.38,Phone,No
47,49.46,Phone,No
2,90.24,Internet,No
52,49.03,Multiple,No
49,83.42,Multiple,No
59,90.2,Internet,No
38,92.4,Phone,No
16,111.83,Phone,No
27,115.31,Internet,No
28,102.92,Multiple,No
66,109.09,Multiple,No
45,31.74,Internet,No
33,62.64,Phone,No
60,33.57,Internet,No
50,50.24,Internet,No
46,64.36,Internet,No
35,108.08,Phone,No
41,76.06,Phone,No
58,88.4,Multiple,No
55,62.65,Internet,No
5,84.26,Multiple,No
5,103.4,Internet,No
22,57.11,Internet,No
34,113.9,Internet,No
65,49.2,Phone,No
59,112.74,Internet,No
17,32.55,Internet,Yes
51,78.85,Internet,No
49,118.67,Phone,No
9,84.88,Multiple,No
15,79.94,Internet,No
29,91.42,Phone,No
53,56.04,Multiple,No
25,34.85,Multiple,No
28,52.6,Multiple,Yes
23,45.86,Internet,No
3,113.12,Phone,No
33,106.7,Multiple,No
71,58.59,Phone,No
69,105.25,Multiple,No
17,49.06,Phone,No
67,47.96,Multiple,No
67,99.08,Multiple,No
34,59.42,Internet,No
8,35.83,Internet,No
45,94.8,Multiple,No
60,119.06,Phone,No
56,80.94,Internet,No
70,53.73,Multiple,No
22,63.56,Multiple,No
33,88.38,Internet,No
50,93.12,Multiple,No
71,109.77,Internet,No
46,111.8,Phone,No
52,107.52,Phone,No
66,88.36,Internet,No
21,70.49,Internet,No
24,91.14,Internet,No
48,89.99,Internet,Yes
13,49.62,Phone,No
64,75.68,Phone,No
5,48.74,Internet,No
18,110.92,Internet,Yes
37,59.09,Internet,Yes
54,102.49,Internet,No
32,63.95,Internet,No
28,98.74,Phone,No
45,49.88,Multiple,Yes
28,98.74,Phone,No
65,46.16,Multiple,No
70,74.17,Multiple,No
42,40.23,Multiple,No
33,77.51,Internet,No
16,103.86,Multiple,No
13,98.0,Multiple,Yes
21,34.56,Multiple,Yes
59,74.3,Phone,Yes
47,106.7,Phone,No
39,88.51,Phone,No
43,35.33,Phone,No
27,59.31,Phone,No
37,80.09,Internet,Yes
3,45.54,Internet,No
7,91.37,Multiple,No
58,87.14,Phone,No
20,48.22,Phone,No
65,79.54,Multiple,No
14,103.05,Internet,Yes
49,63.73,Multiple,No
37,52.23,Internet,No
6,93.11,Multiple,No
6,36.37,Multiple,No
28,104.94,Multiple,No
13,114.91,Phone,No
13,116.83,Multiple,Yes
10,68.93,Internet,Yes
39,86.09,Phone,Yes
23,107.16,Multiple,No
37,50.11,Internet,No
8,32.49,Phone,No
60,64.61,Multiple,No
5,109.59,Internet,No
27,75.46,Multiple,No
19,77.72,Multiple,No
43,92.23,Phone,No
43,81.71,Multiple,Yes
35,34.9,Internet,No
55,80.48,Internet,No
61,88.32,Phone,No
47,87.74,Internet,No
56,95.55,Multiple,No
18,76.79,Multiple,No
65,111.01,Internet,No
53,71.78,Phone,Yes
11,76.64,Internet,Yes
1,100.23,Phone,No
8,104.99,Internet,No
19,88.35,Multiple,No
55,41.37,Phone,No
16,59.88,Internet,Yes
66,31.81,Internet,Yes
12,56.59,Phone,No
62,81.32,Internet,No
58,102.47,Multiple,No
21,82.71,Phone,No
37,33.59,Multiple,No
5,53.32,Phone,No
70,82.03,Multiple,No
32,93.81,Phone,No
67,107.98,Phone,No
10,117.09,Phone,No
69,110.26,Phone,No
62,72.06,Multiple,No
37,97.22,Internet,No
47,51.65,Multiple,Yes
49,35.74,Multiple,No
24,34.96,Phone,No
26,51.72,Multiple,No
55,33.38,Multiple,No
7,106.52,Internet,No
41,74.09,Multiple,Yes
2,102.98,Phone,No
30,114.59,Phone,No
20,119.45,Phone,No
56,114.34,Multiple,No
24,94.49,Phone,No
12,69.78,Multiple,No
15,83.82,Phone,Yes
48,103.48,Multiple,Yes
61,110.78,Multiple,No
71,116.08,Multiple,No
28,95.75,Internet,No
3,78.6,Internet,Yes
16,117.15,Multiple,No
36,116.28,Multiple,No
4,72.98,Phone,No
9,88.38,Multiple,No
12,102.83,Phone,No
44,68.98,Multiple,No
66,104.64,Multiple,No
19,40.03,Multiple,No
13,73.3,Internet,No
55,73.44,Phone,No
65,91.62,Internet,No
70,40.48,Multiple,Yes
3,39.29,Multiple,No
25,111.05,Internet,No
52,57.34,Phone,No
16,59.42,Phone,No
43,99.92,Multiple,No
56,67.34,Internet,No
68,104.96,Multiple,No
8,66.13,Phone,No
44,98.45,Phone,No
38,77.28,Multiple,No
23,114.22,Multiple,No
6,59.47,Internet,No
43,62.64,Internet,No
44,117.3,Multiple,Yes
23,96.38,Phone,No
16,99.53,Multiple,No
9,56.64,Phone,No
9,77.88,Multiple,No
58,58.22,Internet,Yes
65,53.39,Internet,Yes
59,78.17,Multiple,No
23,118.9,Phone,No
69,49.32,Phone,No
19,51.83,Internet,Yes
35,51.88,Multiple,Yes
55,101.25,Phone,No
40,75.94,Internet,No
14,64.63,Phone,No
13,105.94,Multiple,Yes
53,56.77,Multiple,No
39,65.3,Phone,No
65,36.63,Phone,Yes
56,40.7,Multiple,No
40,42.31,Internet,No
46,61.23,Multiple,No
7,77.17,Phone,Yes
45,30.07,Internet,No
22,47.09,Internet,No
7,45.81,Phone,No
52,52.8,Multiple,No
68,44.95,Multiple,No
70,47.56,Internet,No
67,118.55,Multiple,No
3,83.53,Phone,Yes
58,98.64,Multiple,No
67,103.74,Phone,No
54,90.09,Phone,Yes
9,93.37,Multiple,No
54,86.91,Internet,No
51,88.44,Multiple,No
16,113.56,Multiple,No
12,46.72,Multiple,No
20,54.73,Internet,No
53,38.39,Internet,No
31,105.36,Multiple,No
21,70.39,Phone,No
3,111.64,Multiple,No
21,67.05,Multiple,No
28,69.84,Internet,No
5,70.35,Internet,No
71,85.12,Phone,No
69,98.95,Internet,No
47,61.62,Multiple,No
20,86.71,Multiple,No
38,48.36,Multiple,No
37,79.86,Multiple,Yes
58,79.19,Multiple,No
17,109.98,Internet,No
42,110.63,Phone,No
32,73.85,Internet,No
62,32.21,Multiple,No
21,106.02,Internet,Yes
33,30.06,Internet,No
67,73.04,Multiple,No
6,31.78,Multiple,No
66,61.73,Multiple,No
32,87.31,Internet,Yes
64,63.41,Multiple,No
26,113.42,Phone,No
62,87.67,Multiple,No
5,88.18,Internet,No
11,63.7,Multiple,No
49,33.47,Multiple,No
62,96.44,Multiple,No
60,94.46,Multiple,No
2,77.71,Multiple,Yes
59,67.46,Internet,No
25,78.45,Internet,No
68,97.21,Multiple,No
42,94.15,Multiple,No
71,89.23,Multiple,No
55,111.34,Multiple,No
38,84.89,Multiple,No
43,31.31,Phone,No
70,85.63,Internet,No
53,85.13,Multiple,Yes
21,36.27,Internet,No
20,68.5,Internet,No
19,88.6,Multiple,No
33,93.41,Internet,Yes
63,110.37,Phone,No
68,105.72,Internet,Yes
60,40.49,Internet,Yes
19,84.79,Multiple,No
28,83.68,Multiple,No
22,57.34,Internet,No
51,46.57,Internet,No
63,47.96,Multiple,No
62,45.98,Multiple,No
29,102.56,Internet,No
32,43.36,Internet,No
25,53.8,Phone,No
16,49.6,Multiple,No
15,94.16,Multiple,Yes
59,44.26,Internet,No
48,32.17,Phone,No
18,63.68,Phone,No
23,57.46,Internet,Yes
55,65.79,Internet,No
42,97.84,Internet,No
3,31.11,Multiple,Yes
71,33.39,Multiple,Yes
52,53.01,Internet,No
11,110.03,Phone,No
55,45.22,Multiple,No
25,119.73,Internet,No
41,102.51,Phone,No
37,71.05,Phone,No
55,97.31,Phone,No
9,76.69,Phone,No
36,80.94,Multiple,No
57,82.27,Internet,Yes
63,88.38,Phone,Yes
20,35.47,Phone,No
47,85.48,Internet,Yes
20,94.53,Internet,Yes
6,57.97,Multiple,No
29,118.07,Internet,Yes
49,43.0,Multiple,No
6,111.94,Multiple,No
39,90.88,Multiple,No
32,89.79,Internet,No
49,108.84,Internet,No
43,104.86,Internet,No
28,61.09,Internet,Yes
45,93.48,Phone,No
65,34.55,Multiple,No
50,71.76,Multiple,No
54,114.4,Phone,No
51,54.67,Multiple,Yes
43,34.5,Internet,Yes
64,82.47,Phone,No
30,61.96,Internet,No
42,64.17,Phone,No
38,82.42,Phone,No
66,85.94,Phone,Yes
69,69.36,Internet,No
15,75.68,Internet,No
61,119.39,Phone,No
6,116.14,Internet,No
24,93.66,Internet,No
14,44.53,Internet,Yes
12,62.4,Phone,No
55,109.48,Multiple,No
68,68.12,Phone,No
44,115.98,Internet,No
51,73.95,Multiple,No
38,107.56,Internet,No
41,33.18,Internet,No
44,69.07,Phone,No
16,93.02,Multiple,No
50,107.72,Multiple,No
38,84.87,Phone,No
5,45.59,Internet,No
9,109.72,Internet,No
39,81.73,Phone,No
27,39.72,Multiple,Yes
32,71.75,Internet,No
64,92.9,Phone,Yes
33,70.59,Internet,No
18,108.37,Internet,No
67,68.13,Internet,No
5,82.51,Multiple,No
59,49.01,Internet,No
4,76.14,Internet,No
16,50.06,Internet,Yes
48,50.27,Multiple,No
66,55.19,Internet,No
8,33.98,Phone,No
44,44.7,Internet,No
21,68.19,Phone,No
26,41.8,Multiple,No
35,42.0,Internet,No
15,117.11,Phone,No
40,68.44,Multiple,No
30,66.34,Phone,No
66,54.1,Multiple,No
13,76.12,Multiple,No
1,83.65,Internet,No
43,67.64,Internet,Yes
28,65.44,Multiple,No
1,93.04,Internet,No
40,115.48,Internet,No
34,109.0,Internet,No
13,40.68,Phone,No
61,88.71,Internet,No
66,30.63,Phone,No
4,86.98,Phone,No
13,71.79,Internet,No
36,74.2,Internet,Yes
61,82.92,Phone,No
58,96.84,Phone,No
15,95.65,Phone,No
12,34.0,Internet,No
69,96.28,Internet,No
61,104.68,Phone,No
42,36.14,Multiple,No
32,59.07,Phone,No
2,101.29,Phone,No
8,74.38,Multiple,No
54,92.54,Internet,No
8,75.21,Phone,No
13,118.04,Multiple,No
29,114.26,Phone,No
13,55.3,Multiple,No
58,64.73,Phone,Yes
63,68.82,Multiple,Yes
47,39.38,Phone,No
38,66.37,Multiple,Yes
69,99.74,Internet,No
69,106.22,Phone,Yes
40,109.75,Multiple,No
1,31.31,Internet,No
2,100.99,Multiple,No
29,75.24,Multiple,No
7,48.55,Multiple,No
57,74.89,Internet,No
55,105.98,Multiple,No
36,69.08,Internet,No
7,119.14,Phone,No
10,85.5,Phone,No
39,74.08,Multiple,No
58,56.54,Multiple,No
40,30.99,Multiple,Yes
14,84.95,Phone,No
1,81.97,Phone,No
17,76.51,Internet,No
49,78.39,Phone,No
16,105.92,Internet,No
7,58.52,Multiple,Yes
15,79.52,Phone,No
21,91.2,Internet,Yes
66,48.88,Internet,No
59,113.23,Internet,No
48,96.34,Multiple,No
50,34.8,Multiple,No
10,107.86,Multiple,No
52,113.69,Phone,Yes
68,101.43,Multiple,No
30,68.36,Internet,No
34,119.49,Multiple,No
65,41.2,Multiple,No
60,78.29,Internet,No
8,45.34,Multiple,No
65,69.54,Internet,No
69,113.47,Phone,No
57,101.48,Phone,No
45,100.39,Internet,No
49,61.85,Multiple,Yes
62,114.08,Multiple,No
39,63.14,Internet,No
21,33.6,Multiple,No
53,87.4,Multiple,Yes
45,62.64,Internet,Yes
28,43.84,Phone,Yes
53,114.12,Multiple,No
9,87.35,Internet,No
71,114.65,Multiple,Yes
61,82.47,Multiple,Yes
27,35.75,Phone,Yes
22,32.69,Phone,No
30,111.05,Phone,No
15,33.49,Phone,No
15,85.37,Multiple,No
53,56.82,Internet,Yes
23,91.89,Phone,Yes
70,55.63,Internet,Yes
16,33.35,Internet,No
65,95.78,Phone,Yes
45,57.98,Phone,No
7,79.57,Internet,No
45,99.65,Internet,No
39,93.25,Multiple,No
50,61.37,Multiple,No
49,97.3,Internet,Yes
48,113.31,Internet,Yes
49,84.9,Multiple,Yes
40,93.32,Phone,No
39,107.93,Phone,No
57,105.93,Phone,No
63,61.64,Phone,No
56,119.25,Phone,No
2,32.57,Multiple,No
26,118.8,Phone,Yes
23,52.14,Phone,No
18,69.64,Multiple,No
68,109.53,Multiple,No
60,51.99,Phone,No
2,50.23,Multiple,No
49,87.88,Multiple,No
38,93.49,Internet,No
31,30.67,Multiple,No
40,70.54,Phone,No
53,74.02,Internet,No
64,54.47,Phone,No
33,79.15,Internet,No
58,43.91,Phone,No
50,59.12,Multiple,No
64,94.19,Internet,Yes
3,108.64,Multiple,No
61,83.04,Multiple,No
10,36.74,Multiple,No
66,91.09,Phone,No
51,110.78,Internet,No
30,75.39,Internet,Yes
25,74.43,Multiple,No
43,119.23,Phone,Yes
64,87.27,Multiple,Yes
59,102.54,Phone,No
62,88.18,Multiple,Yes
10,49.88,Internet,No
64,55.57,Internet,No
60,89.91,Multiple,No
20,71.05,Multiple,No
49,66.39,Multiple,No
27,32.02,Internet,No
51,109.59,Multiple,No
57,109.6,Multiple,Yes
37,71.49,Multiple,No
3,93.07,Multiple,No
29,46.0,Multiple,No
68,75.34,Multiple,No
47,69.5,Multiple,No
69,89.1,Internet,Yes
21,72.27,Multiple,No
42,74.86,Phone,Yes
21,56.61,Multiple,No
2,34.36,Internet,No
69,112.53,Multiple,No
7,31.1,Multiple,No
35,55.32,Internet,No
30,70.28,Internet,No
44,58.72,Multiple,No
46,79.67,Phone,No
55,71.55,Multiple,No
1,52.99,Multiple,No
54,37.92,Phone,No
1,42.38,Multiple,No
63,73.77,Internet,No
55,106.14,Phone,No
27,39.06,Internet,No
15,90.95,Multiple,No
9,101.29,Multiple,No
69,54.91,Multiple,No
59,90.14,Phone,No
23,91.8,Phone,No
11,93.7,Internet,Yes
24,110.17,Internet,Yes
54,65.87,Multiple,No
31,51.93,Internet,No
22,78.95,Internet,No
14,35.63,Phone,No
5,60.05,Internet,Yes
17,109.49,Phone,Yes
71,77.89,Multiple,No
44,69.3,Multiple,No
49,53.91,Multiple,No
65,52.53,Phone,No
4,51.3,Phone,No
9,104.63,Internet,No
36,118.65,Multiple,No
51,78.13,Multiple,Yes
32,37.19,Multiple,No
18,97.59,Phone,No
15,108.93,Multiple,No
20,113.81,Phone,Yes
58,86.59,Multiple,Yes
40,75.62,Internet,Yes
66,85.85,Multiple,No
13,31.17,Multiple,No
13,88.99,Multiple,No
62,93.87,Multiple,No
28,94.98,Multiple,No
46,80.68,Phone,No
15,93.0,Multiple,No
44,87.49,Multiple,No
23,40.4,Multiple,No
67,110.85,Multiple,Yes
66,86.05,Phone,No
50,95.5,Multiple,No
13,60.86,Phone,Yes
2,112.73,Internet,Yes
34,75.24,Multiple,No
40,91.11,Multiple,No
69,115.7,Multiple,No
61,112.45,Internet,No
25,88.03,Multiple,No
63,44.92,Phone,No
28,115.55,Multiple,No
56,118.57,Multiple,No
26,39.31,Multiple,No
27,70.53,Multiple,No
26,79.34,Internet,No
15,38.29,Internet,No
50,47.07,Internet,No
6,78.39,Internet,No
68,116.68,Multiple,No
4,32.5,Multiple,No
30,112.12,Internet,Yes
9,110.87,Multiple,No
42,107.15,Internet,No
14,63.98,Phone,No
40,74.17,Multiple,Yes
3,66.32,Multiple,Yes
41,115.28,Phone,No
33,76.92,Multiple,No
60,37.26,Internet,No
64,54.67,Phone,No
62,71.58,Internet,No
7,115.82,Phone,No
50,81.21,Multiple,Yes
39,92.65,Phone,No
71,37.97,Phone,No
47,108.96,Phone,No
70,78.51,Phone,Yes
26,112.91,Multiple,No
58,70.09,Multiple,No
51,91.48,Phone,No
52,72.38,Multiple,No
16,42.83,Internet,No
48,54.48,Internet,Yes
27,36.05,Phone,No
33,69.62,Multiple,No
23,88.44,Internet,No
45,51.93,Multiple,No
22,74.13,Internet,No
42,71.31,Phone,No
33,78.01,Multiple,Yes
10,46.61,Internet,No
47,78.06,Internet,No
39,62.78,Phone,No
46,55.74,Multiple,No
51,82.74,Phone,No
25,43.32,Internet,No
15,111.06,Phone,No
58,114.14,Multiple,No
59,89.45,Phone,No
26,57.28,Multiple,No
41,86.34,Multiple,No
44,84.14,Multiple,No
22,65.21,Multiple,No
37,55.85,Multiple,No
14,45.16,Multiple,No
4,49.56,Phone,No
24,88.77,Internet,No
66,109.73,Phone,No
63,64.65,Internet,No
65,40.97,Internet,No
66,31.15,Multiple,No
13,66.53,Multiple,No
27,50.93,Phone,No
17,59.03,Internet,No
69,51.75,Internet,No
57,89.77,Internet,No
18,87.47,Internet,No
16,112.11,Multiple,Yes
51,92.98,Multiple,No
40,44.84,Phone,No
39,97.64,Internet,No
56,46.31,Multiple,No
54,80.27,Multiple,No
44,36.94,Multiple,No
46,34.26,Multiple,No
32,71.78,Internet,No
48,39.45,Internet,No
61,57.6,Multiple,No
66,60.5,Multiple,No
38,99.25,Multiple,No
43,59.94,Phone,No
4,74.49,Phone,No
5,99.53,Internet,No
58,48.44,Internet,No
37,102.44,Internet,No
26,104.86,Multiple,No
9,119.0,Phone,No
15,69.96,Phone,No
26,63.36,Phone,No
63,93.18,Multiple,No
70,35.23,Multiple,No
27,33.58,Multiple,No
54,60.15,Multiple,No
31,95.66,Phone,No
32,40.48,Internet,Yes
2,87.2,Multiple,No
18,54.26,Multiple,No
28,88.65,Phone,No
71,71.13,Internet,No
25,40.36,Phone,No
39,52.26,Internet,No
49,49.77,Multiple,No
4,44.81,Phone,No
52,72.15,Multiple,No
68,115.92,Phone,No
57,89.23,Multiple,No
13,105.24,Phone,No
65,118.3,Multiple,Yes
63,78.66,Phone,No
71,51.43,Multiple,Yes
25,113.5,Phone,Yes
23,92.91,Internet,No
30,116.3,Phone,No
61,88.59,Multiple,No
7,99.76,Internet,No
54,110.16,Phone,No
17,98.33,Multiple,Yes
60,80.64,Multiple,Yes
66,72.47,Internet,No
38,104.1,Internet,No
13,99.48,Multiple,No
52,62.98,Multiple,No
52,74.85,Multiple,No
32,87.15,Phone,Yes
9,32.55,Multiple,No
17,52.28,Phone,No
40,52.52,Internet,No
54,109.49,Phone,No
54,59.83,Multiple,No
28,79.06,Multiple,No
50,104.84,Multiple,Yes
18,53.37,Phone,No
13,41.14,Multiple,No
33,115.35,Phone,No
15,93.42,Multiple,No
38,45.93,Internet,No
6,103.77,Internet,No
45,100.84,Internet,No
59,105.38,Internet,No
48,54.86,Multiple,No
41,70.37,Internet,No
55,92.43,Multiple,No
61,65.16,Internet,No
2,36.3,Multiple,No
2,42.28,Multiple,No
10,83.74,Phone,No
39,63.77,Phone,No
2,30.48,Multiple,No
65,99.02,Internet,Yes
66,67.5,Phone,No
52,58.24,Phone,No
44,94.22,Internet,No
34,70.96,Internet,No
45,92.53,Internet,No
32,31.19,Multiple,No
5,30.85,Multiple,No
63,80.39,Multiple,No
69,118.4,Phone,Yes
54,54.51,Internet,No
38,91.46,Phone,No
9,45.5,Multiple,Yes
61,58.04,Multiple,No
21,37.03,Phone,No
36,109.27,Internet,No
1,57.94,Phone,Yes
22,50.74,Internet,No
15,95.75,Phone,No
46,47.95,Phone,No
65,51.62,Internet,No
6,39.33,Phone,No
40,116.66,Multiple,Yes
35,52.29,Internet,No
61,119.61,Phone,Yes
23,45.85,Internet,No
20,31.86,Phone,No
28,110.61,Multiple,No
37,82.2,Phone,No
7,61.63,Phone,No
49,76.2,Phone,Yes
24,53.47,Internet,No
13,87.13,Multiple,No
7,85.48,Internet,Yes
15,37.22,Phone,No
23,111.96,Phone,No
69,71.45,Internet,No
60,47.56,Phone,No
10,57.66,Phone,No
51,107.96,Multiple,No
64,64.49,Phone,No
71,80.58,Multiple,Yes
56,115.29,Phone,No
32,88.65,Phone,Yes
23,90.81,Multiple,No
54,52.37,Multiple,No
70,90.15,Internet,Yes
61,65.44,Phone,No
20,111.99,Internet,Yes
53,41.66,Phone,No
15,55.71,Multiple,No
29,35.94,Internet,No
70,64.28,Multiple,No
65,43.35,Internet,No
62,106.06,Internet,No
70,113.25,Phone,No
16,90.25,Multiple,No
54,39.3,Phone,No
7,60.75,Multiple,Yes
60,116.8,Internet,No
10,42.27,Internet,No
53,80.08,Internet,No
8,61.76,Multiple,No
37,119.92,Phone,No
4,55.69,Internet,No
23,34.3,Internet,Yes
9,93.2,Phone,No
38,59.41,Internet,No
45,89.18,Multiple,No
45,39.42,Multiple,No
18,77.08,Phone,No
46,63.77,Multiple,Yes
2,78.31,Multiple,Yes
48,106.81,Phone,Yes
17,117.55,Internet,No
16,97.78,Multiple,Yes
45,99.02,Internet,No
48,77.6,Internet,No
24,38.77,Multiple,No
65,90.04,Phone,No
33,43.3,Phone,Yes
4,52.11,Multiple,Yes
1,93.68,Phone,No
33,89.13,Multiple,No
62,58.29,Phone,No
3,99.48,Internet,No
45,114.54,Internet,Yes
21,79.07,Multiple,No
64,90.99,Multiple,Yes
57,54.46,Multiple,No
40,117.37,Internet,Yes
62,54.63,Internet,No
43,109.87,Internet,Yes
46,113.51,Phone,No
24,94.77,Phone,No
24,103.04,Internet,No
10,71.21,Internet,No
68,112.76,Phone,No
57,96.84,Phone,Yes
44,59.41,Internet,No
48,33.15,Phone,No
27,78.67,Phone,No
30,105.66,Internet,No
46,107.46,Phone,No
12,105.16,Phone,No
60,49.33,Internet,No
19,68.35,Internet,No
68,85.24,Multiple,No
54,90.08,Phone,No
34,60.11,Multiple,Yes
7,92.34,Internet,No
42,83.18,Phone,Yes
68,81.01,Internet,Yes
53,89.67,Internet,No
8,84.3,Internet,No
22,45.02,Multiple,No
26,108.7,Multiple,No
63,51.65,Phone,Yes
46,97.0,Phone,No
44,45.88,Internet,No
62,89.49,Internet,No
36,110.61,Multiple,No
41,30.87,Multiple,No
27,118.17,Phone,No
70,32.67,Multiple,No
41,31.02,Multiple,No
5,107.18,Multiple,No
57,93.78,Phone,No
29,39.52,Phone,No
12,114.37,Internet,No
25,90.47,Multiple,No
34,39.99,Multiple,No
24,107.45,Multiple,No
63,73.28,Internet,No
63,55.03,Multiple,No
10,104.25,Internet,No
5,96.46,Phone,No
53,86.07,Multiple,No
28,110.87,Phone,No
65,107.52,Multiple,No
45,50.41,Internet,No
66,109.08,Phone,No
49,63.66,Phone,No
40,68.86,Multiple,No
66,117.51,Internet,No
8,98.39,Internet,Yes
27,58.93,Multiple,No
17,88.31,Phone,Yes
68,78.54,Phone,No
44,40.49,Multiple,No
31,109.9,Phone,Yes
5,103.97,Multiple,No
60,99.99,Phone,No
19,80.32,Internet,No
42,49.88,Phone,No
23,109.55,Phone,No
17,61.77,Multiple,No
58,31.81,Internet,No
49,118.36,Internet,No
3,107.5,Phone,No
45,86.04,Phone,Yes
35,31.12,Internet,No
2,50.49,Multiple,No
47,70.68,Phone,No
3,86.53,Internet,No
29,93.73,Multiple,No
20,100.94,Multiple,Yes
34,80.01,Phone,No
40,89.06,Internet,No
65,103.01,Multiple,No
63,94.79,Multiple,Yes
56,115.93,Phone,Yes
32,108.72,Internet,No
66,45.24,Multiple,No
41,115.27,Internet,No
29,48.38,Multiple,No
51,119.21,Phone,No
12,93.12,Multiple,No
44,86.48,Multiple,No
10,59.19,Phone,No
9,41.98,Internet,No
29,41.36,Phone,No
29,107.99,Multiple,No
61,68.92,Multiple,No
64,80.39,Internet,No
3,113.87,Internet,No
4,52.98,Internet,No
55,98.75,Phone,No
14,72.34,Internet,No
28,49.15,Phone,Yes
63,106.77,Phone,No
39,91.2,Multiple,No
64,38.54,Phone,No
60,78.76,Internet,No
20,106.66,Multiple,No
28,36.02,Internet,No
14,67.46,Internet,No
58,102.47,Phone,No
39,107.25,Phone,No
58,99.78,Internet,Yes
15,57.51,Internet,No
3,75.62,Phone,No
5,96.72,Internet,No
42,43.73,Multiple,No
15,83.55,Phone,No
3,94.83,Phone,No
35,106.5,Phone,Yes
7,40.05,Multiple,No
24,59.67,Multiple,No
31,78.75,Phone,Yes
4,93.1,Multiple,No
3,95.7,Multiple,No
9,52.79,Internet,Yes
68,31.25,Phone,No
60,92.44,Internet,No
11,111.82,Multiple,Yes
36,101.78,Multiple,Yes
2,86.02,Multiple,No
50,117.98,Internet,No
3,68.98,Phone,No
67,77.25,Multiple,No
62,31.11,Multiple,Yes
14,115.14,Internet,No
23,82.5,Multiple,Yes
16,65.17,Phone,Yes
18,34.01,Phone,No
13,62.62,Multiple,No
56,30.32,Internet,Yes
45,59.19,Internet,Yes
40,115.63,Internet,No
31,43.88,Phone,No
32,79.09,Internet,No
1,46.8,Internet,No
35,100.5,Phone,No
36,80.62,Internet,No
66,48.2,Internet,No
29,107.96,Multiple,No
43,100.56,Phone,No
29,115.62,Internet,No
43,30.06,Multiple,No
19,71.14,Phone,No
64,119.99,Multiple,No
31,103.01,Phone,No
19,104.82,Multiple,No
29,85.9,Internet,No
7,94.16,Multiple,No
58,102.48,Phone,No
60,38.31,Multiple,No
51,92.33,Multiple,Yes
50,103.39,Multiple,No
21,33.68,Phone,No
9,56.73,Phone,Yes
34,59.16,Internet,No
34,106.91,Internet,Yes
